date,weather_code,temperature_2m_max,temperature_2m_min
2022-10-04 05:00:00,65.0,13.367499,8.617499
2022-10-05 05:00:00,65.0,15.9175,12.617499
2022-10-06 05:00:00,1.0,22.4675,11.0675
2022-10-07 05:00:00,51.0,24.2675,12.0675
2022-10-08 05:00:00,51.0,14.4175,7.7675004
2022-10-09 05:00:00,2.0,16.567501,6.1175003
2022-10-10 05:00:00,2.0,19.9675,7.2675004
2022-10-11 05:00:00,0.0,19.6175,7.5675
2022-10-12 05:00:00,2.0,19.067501,9.2175
2022-10-13 05:00:00,63.0,21.1175,13.5175
2022-10-14 05:00:00,55.0,19.167501,10.117499
2022-10-15 05:00:00,0.0,19.1175,8.4175
2022-10-16 05:00:00,3.0,17.5175,10.117499
2022-10-17 05:00:00,61.0,18.7175,11.5175
2022-10-18 05:00:00,51.0,13.5175,6.8675003
2022-10-19 05:00:00,2.0,12.2675,4.6675
2022-10-20 05:00:00,0.0,14.367499,5.6175003
2022-10-21 05:00:00,0.0,16.1175,6.3175
2022-10-22 05:00:00,1.0,17.817501,7.0675
2022-10-23 05:00:00,63.0,15.117499,10.0175
2022-10-24 05:00:00,63.0,16.9675,12.4175
2022-10-25 05:00:00,53.0,21.417501,15.0175
2022-10-26 05:00:00,51.0,21.7675,15.4675
2022-10-27 05:00:00,0.0,17.417501,9.4175
2022-10-28 05:00:00,1.0,12.7175,6.3675003
2022-10-29 05:00:00,0.0,14.117499,4.5675
2022-10-30 05:00:00,3.0,16.2175,4.5675
2022-10-31 05:00:00,63.0,16.9675,11.1675
2022-11-01 05:00:00,61.0,19.6175,13.867499
2022-11-02 05:00:00,0.0,20.067501,10.6675
2022-11-03 05:00:00,0.0,17.817501,8.367499
2022-11-04 05:00:00,3.0,19.8675,8.8175
2022-11-05 05:00:00,3.0,22.0175,14.9175
2022-11-06 05:00:00,53.0,23.317501,17.667501
2022-11-07 05:00:00,53.0,23.817501,12.7675
2022-11-08 05:00:00,0.0,13.0675,7.1675
2022-11-09 05:00:00,1.0,10.617499,3.7675
2022-11-10 05:00:00,2.0,16.817501,6.4175
2022-11-11 05:00:00,63.0,19.1175,12.367499
2022-11-12 05:00:00,53.0,20.3675,13.9675
2022-11-13 05:00:00,55.0,13.9675,5.2675004
2022-11-14 05:00:00,0.0,7.5175004,1.6675
2022-11-15 05:00:00,61.0,8.0675,1.1175
2022-11-16 05:00:00,63.0,11.1675,4.3675003
2022-11-17 05:00:00,2.0,8.0675,2.2675
2022-11-18 05:00:00,73.0,6.6175003,0.51750004
2022-11-19 05:00:00,1.0,4.2175,-1.4325
2022-11-20 05:00:00,51.0,2.3675,-2.1825001
2022-11-21 05:00:00,3.0,4.1675,-3.2825
2022-11-22 05:00:00,0.0,8.9175,-0.2825
2022-11-23 05:00:00,0.0,11.4175,0.86749995
2022-11-24 05:00:00,1.0,10.7175,0.2675
2022-11-25 05:00:00,53.0,11.7175,4.6175003
2022-11-26 05:00:00,3.0,12.0175,4.3175
2022-11-27 05:00:00,63.0,14.2175,4.8675003
2022-11-28 05:00:00,3.0,11.4675,3.8675
2022-11-29 05:00:00,3.0,6.1675,0.3175
2022-11-30 05:00:00,63.0,13.4675,1.1175
2022-12-01 05:00:00,3.0,6.1175003,0.1675
2022-12-02 05:00:00,2.0,5.0175004,-2.4325001
2022-12-03 05:00:00,63.0,13.4675,4.1675
2022-12-04 05:00:00,2.0,6.6675,-0.082499996
2022-12-05 05:00:00,1.0,6.7675004,-1.7825
2022-12-06 05:00:00,63.0,13.1675,0.51750004
2022-12-07 05:00:00,63.0,14.5175,11.0675
2022-12-08 05:00:00,3.0,11.5675,5.0175004
2022-12-09 05:00:00,0.0,6.9175,-0.3325
2022-12-10 05:00:00,3.0,4.4675,-1.3325
2022-12-11 05:00:00,73.0,4.3675003,0.9175
2022-12-12 05:00:00,73.0,3.6675,-2.8325
2022-12-13 05:00:00,0.0,4.5175004,-4.5325
2022-12-14 05:00:00,2.0,4.2175,-1.9325
2022-12-15 05:00:00,63.0,5.3175,-1.6325
2022-12-16 05:00:00,61.0,6.9675,3.3675
2022-12-17 05:00:00,51.0,6.9175,0.6675
2022-12-18 05:00:00,3.0,3.9675,-2.3825
2022-12-19 05:00:00,0.0,3.6175,-2.1825001
2022-12-20 05:00:00,2.0,3.7175,-2.7325
2022-12-21 05:00:00,1.0,2.8675,-4.1825
2022-12-22 05:00:00,61.0,9.117499,-2.4825
2022-12-23 05:00:00,73.0,13.2175,-12.5325
2022-12-24 05:00:00,2.0,-5.3824997,-13.4325
2022-12-25 05:00:00,0.0,-1.8825,-9.9325
2022-12-26 05:00:00,3.0,-1.2325001,-7.9824996
2022-12-27 05:00:00,3.0,3.0175,-5.1324997
2022-12-28 05:00:00,2.0,6.8675003,-4.0825
2022-12-29 05:00:00,1.0,8.367499,-1.2325001
2022-12-30 05:00:00,3.0,13.117499,0.9675
2022-12-31 05:00:00,61.0,11.4175,4.6175003
2023-01-01 05:00:00,55.0,11.7675,4.9675
2023-01-02 05:00:00,51.0,12.4175,3.5175
2023-01-03 05:00:00,63.0,12.9675,7.7675004
2023-01-04 05:00:00,55.0,17.817501,10.4675
2023-01-05 05:00:00,51.0,13.117499,7.5175004
2023-01-06 05:00:00,61.0,8.3175,2.6175
2023-01-07 05:00:00,3.0,8.1675,0.2675
2023-01-08 05:00:00,3.0,4.3175,-2.7325
2023-01-09 05:00:00,71.0,7.0675,0.3675
2023-01-10 05:00:00,3.0,6.2675004,-0.7825
2023-01-11 05:00:00,3.0,3.8675,-1.6825
2023-01-12 05:00:00,63.0,11.1675,-0.73249996
2023-01-13 05:00:00,51.0,12.7175,3.1175
2023-01-14 05:00:00,3.0,2.7175,-1.6325
2023-01-15 05:00:00,3.0,4.4175,-2.1825001
2023-01-16 05:00:00,3.0,7.8175,-2.8825
2023-01-17 05:00:00,55.0,6.9175,-2.3825
2023-01-18 05:00:00,51.0,10.8175,2.2675
2023-01-19 05:00:00,63.0,5.9175,2.0175
2023-01-20 05:00:00,51.0,8.8175,2.2675
2023-01-21 05:00:00,51.0,5.8175,-1.1825
2023-01-22 05:00:00,61.0,5.5675,-3.2325
2023-01-23 05:00:00,73.0,3.6675,0.3175
2023-01-24 05:00:00,3.0,7.9675,-1.1825
2023-01-25 05:00:00,71.0,11.8175,-2.2325
2023-01-26 05:00:00,63.0,12.0175,2.2175
2023-01-27 05:00:00,3.0,6.0175004,-1.6325
2023-01-28 05:00:00,3.0,10.8175,-0.8325
2023-01-29 05:00:00,3.0,9.9675,0.4675
2023-01-30 05:00:00,2.0,11.5175,1.9175
2023-01-31 05:00:00,73.0,6.2675004,-0.082499996
2023-02-01 05:00:00,73.0,3.0175,-3.4325001
2023-02-02 05:00:00,1.0,3.8174999,-4.0825
2023-02-03 05:00:00,3.0,-0.082499996,-11.0325
2023-02-04 05:00:00,3.0,-4.2324996,-16.7825
2023-02-05 05:00:00,3.0,8.4675,-4.0825
2023-02-06 05:00:00,3.0,9.7175,-1.2325001
2023-02-07 05:00:00,75.0,3.9675,-4.3325
2023-02-08 05:00:00,3.0,10.117499,0.4675
2023-02-09 05:00:00,3.0,11.2675,-0.98249996
2023-02-10 05:00:00,3.0,14.2175,5.5675
2023-02-11 05:00:00,2.0,6.6175003,0.1675
2023-02-12 05:00:00,73.0,6.8675003,-1.1325
2023-02-13 05:00:00,53.0,12.7675,2.0175
2023-02-14 05:00:00,1.0,11.1675,2.2675
2023-02-15 05:00:00,3.0,16.0175,3.1175
2023-02-16 05:00:00,61.0,18.8675,8.4175
2023-02-17 05:00:00,63.0,16.167501,-0.88250005
2023-02-18 05:00:00,1.0,5.4175,-3.0325
2023-02-19 05:00:00,55.0,7.8175,-0.63250005
2023-02-20 05:00:00,3.0,15.5175,4.7175
2023-02-21 05:00:00,61.0,8.117499,1.3675
2023-02-22 05:00:00,73.0,5.7175,-1.3825
2023-02-23 05:00:00,51.0,7.3675003,2.8675
2023-02-24 05:00:00,3.0,7.3175,-3.2825
2023-02-25 05:00:00,71.0,0.3675,-5.5325
2023-02-26 05:00:00,3.0,10.2675,-3.8825
2023-02-27 05:00:00,75.0,4.9175,-2.3325
2023-02-28 05:00:00,75.0,2.0674999,-0.5825
2023-03-01 05:00:00,73.0,5.7675004,-2.8325
2023-03-02 05:00:00,53.0,13.617499,2.4675
2023-03-03 05:00:00,61.0,7.4675,-1.5825
2023-03-04 05:00:00,65.0,7.7675004,2.8675
2023-03-05 05:00:00,51.0,12.0175,-0.73249996
2023-03-06 05:00:00,3.0,10.2675,0.9675
2023-03-07 05:00:00,73.0,7.4175,0.3175
2023-03-08 05:00:00,2.0,8.4175,-2.3825
2023-03-09 05:00:00,3.0,10.6675,-0.9325
2023-03-10 05:00:00,63.0,7.6175003,-1.5825
2023-03-11 05:00:00,73.0,7.0675,1.5174999
2023-03-12 05:00:00,3.0,7.9675,-1.2325001
2023-03-13 05:00:00,73.0,6.3675003,3.7175
2023-03-14 05:00:00,73.0,2.8174999,0.9675
2023-03-15 05:00:00,3.0,6.9175,0.51750004
2023-03-16 05:00:00,2.0,13.2175,-1.7325001
2023-03-17 05:00:00,3.0,13.4675,2.4175
2023-03-18 05:00:00,53.0,10.9175,2.6675
2023-03-19 05:00:00,3.0,3.7175,-2.7325
2023-03-20 05:00:00,0.0,8.5175,-3.1325
2023-03-21 05:00:00,2.0,14.7175,-0.98249996
2023-03-22 05:00:00,3.0,12.4175,1.5675
2023-03-23 05:00:00,55.0,14.6675,5.5175004
2023-03-24 05:00:00,51.0,12.0675,5.1675
2023-03-25 05:00:00,63.0,8.0675,3.5175
2023-03-26 05:00:00,3.0,14.9175,2.9675
2023-03-27 05:00:00,53.0,14.867499,1.9675
2023-03-28 05:00:00,51.0,10.7175,2.9175
2023-03-29 05:00:00,2.0,10.2175,0.3175
2023-03-30 05:00:00,3.0,7.3675003,-1.5825
2023-03-31 05:00:00,3.0,10.5675,0.9175
2023-04-01 05:00:00,61.0,19.5175,10.4675
2023-04-02 05:00:00,2.0,9.8175,1.8175
2023-04-03 05:00:00,2.0,11.5675,-0.63250005
2023-04-04 05:00:00,3.0,18.2675,5.8675003
2023-04-05 05:00:00,51.0,13.5175,9.8175
2023-04-06 05:00:00,61.0,25.567501,10.7175
2023-04-07 05:00:00,3.0,13.867499,5.3675003
2023-04-08 05:00:00,1.0,10.117499,1.4175
2023-04-09 05:00:00,2.0,11.6675,2.0175
2023-04-10 05:00:00,0.0,16.417501,1.9675
2023-04-11 05:00:00,3.0,23.067501,5.6675
2023-04-12 05:00:00,3.0,28.0175,14.6675
2023-04-13 05:00:00,0.0,31.0175,11.367499
2023-04-14 05:00:00,1.0,29.317501,13.617499
2023-04-15 05:00:00,65.0,19.9675,13.8175
2023-04-16 05:00:00,3.0,20.4675,12.0675
2023-04-17 05:00:00,51.0,19.9675,11.617499
2023-04-18 05:00:00,51.0,14.6675,6.5675
2023-04-19 05:00:00,3.0,17.6175,4.1675
2023-04-20 05:00:00,3.0,15.6675,5.4675
2023-04-21 05:00:00,2.0,19.3675,7.6175003
2023-04-22 05:00:00,63.0,19.7675,9.9675
2023-04-23 05:00:00,63.0,18.8675,9.9175
2023-04-24 05:00:00,2.0,15.7175,6.1675
2023-04-25 05:00:00,51.0,14.867499,5.3675003
2023-04-26 05:00:00,51.0,13.867499,5.5175004
2023-04-27 05:00:00,51.0,13.2175,7.5675
2023-04-28 05:00:00,61.0,13.0675,6.6175003
2023-04-29 05:00:00,63.0,12.7675,8.9675
2023-04-30 05:00:00,63.0,15.2675,10.617499
2023-05-01 05:00:00,51.0,15.8175,7.7675004
2023-05-02 05:00:00,51.0,13.367499,8.2175
2023-05-03 05:00:00,51.0,12.367499,5.7675004
2023-05-04 05:00:00,53.0,13.9675,6.5175004
2023-05-05 05:00:00,51.0,16.317501,6.9675
2023-05-06 05:00:00,2.0,20.9675,6.8675003
2023-05-07 05:00:00,61.0,23.317501,8.5675
2023-05-08 05:00:00,3.0,23.567501,12.8175
2023-05-09 05:00:00,2.0,18.8675,9.9175
2023-05-10 05:00:00,0.0,21.167501,8.0675
2023-05-11 05:00:00,1.0,25.0175,9.4675
2023-05-12 05:00:00,2.0,29.067501,12.7175
2023-05-13 05:00:00,3.0,27.6175,15.367499
2023-05-14 05:00:00,2.0,23.0175,12.117499
2023-05-15 05:00:00,1.0,25.0175,9.4675
2023-05-16 05:00:00,1.0,28.3675,12.7675
2023-05-17 05:00:00,2.0,18.1175,9.9175
2023-05-18 05:00:00,0.0,14.6675,6.3675003
2023-05-19 05:00:00,3.0,19.917501,10.4675
2023-05-20 05:00:00,63.0,17.7175,13.9675
2023-05-21 05:00:00,51.0,21.3675,13.2175
2023-05-22 05:00:00,51.0,22.7675,12.3175
2023-05-23 05:00:00,1.0,19.317501,10.7675
2023-05-24 05:00:00,51.0,21.7675,9.867499
2023-05-25 05:00:00,2.0,18.9675,9.7175
2023-05-26 05:00:00,0.0,22.2175,9.7175
2023-05-27 05:00:00,1.0,23.9675,10.5175
2023-05-28 05:00:00,1.0,23.7175,12.2175
2023-05-29 05:00:00,1.0,25.167501,13.867499
2023-05-30 05:00:00,0.0,20.7675,11.3175
2023-05-31 05:00:00,1.0,23.0175,10.5675
2023-06-01 05:00:00,3.0,27.667501,13.0175
2023-06-02 05:00:00,2.0,30.6175,16.2675
2023-06-03 05:00:00,61.0,20.1175,13.117499
2023-06-04 05:00:00,51.0,21.417501,10.2175
2023-06-05 05:00:00,3.0,24.2675,11.617499
2023-06-06 05:00:00,61.0,26.317501,14.2675
2023-06-07 05:00:00,53.0,25.067501,12.9675
2023-06-08 05:00:00,51.0,23.1175,11.617499
2023-06-09 05:00:00,53.0,23.167501,11.867499
2023-06-10 05:00:00,61.0,26.067501,12.5675
2023-06-11 05:00:00,51.0,27.8675,17.667501
2023-06-12 05:00:00,61.0,24.667501,19.2675
2023-06-13 05:00:00,3.0,26.917501,16.5175
2023-06-14 05:00:00,63.0,24.8675,15.4675
2023-06-15 05:00:00,3.0,26.2175,14.867499
2023-06-16 05:00:00,65.0,25.9675,15.617499
2023-06-17 05:00:00,51.0,25.667501,15.117499
2023-06-18 05:00:00,3.0,26.8675,15.5175
2023-06-19 05:00:00,53.0,25.417501,16.2675
2023-06-20 05:00:00,3.0,24.2675,16.3675
2023-06-21 05:00:00,51.0,23.4675,15.367499
2023-06-22 05:00:00,51.0,21.2675,15.6675
2023-06-23 05:00:00,61.0,23.567501,16.9675
2023-06-24 05:00:00,63.0,25.6175,19.3675
2023-06-25 05:00:00,61.0,28.1175,19.167501
2023-06-26 05:00:00,61.0,25.417501,18.9675
2023-06-27 05:00:00,63.0,25.917501,19.4675
2023-06-28 05:00:00,63.0,28.317501,18.3675
2023-06-29 05:00:00,3.0,28.3675,16.5175
2023-06-30 05:00:00,3.0,28.7675,17.8675
2023-07-01 05:00:00,53.0,26.5175,17.7175
2023-07-02 05:00:00,63.0,29.2675,20.317501
2023-07-03 05:00:00,65.0,30.2675,22.4675
2023-07-04 05:00:00,55.0,29.0175,21.7675
2023-07-05 05:00:00,51.0,31.8675,21.667501
2023-07-06 05:00:00,3.0,30.1175,21.9675
2023-07-07 05:00:00,51.0,29.0175,21.7675
2023-07-08 05:00:00,55.0,29.067501,22.567501
2023-07-09 05:00:00,63.0,26.7675,21.7175
2023-07-10 05:00:00,51.0,28.567501,20.917501
2023-07-11 05:00:00,0.0,30.917501,17.667501
2023-07-12 05:00:00,1.0,32.9175,20.067501
2023-07-13 05:00:00,1.0,30.317501,21.317501
2023-07-14 05:00:00,65.0,27.6175,21.6175
2023-07-15 05:00:00,61.0,29.1175,20.5175
2023-07-16 05:00:00,65.0,25.8675,21.317501
2023-07-17 05:00:00,51.0,30.417501,20.417501
2023-07-18 05:00:00,53.0,28.567501,21.7175
2023-07-19 05:00:00,53.0,27.2675,19.567501
2023-07-20 05:00:00,51.0,28.317501,20.2175
2023-07-21 05:00:00,63.0,28.567501,21.9675
2023-07-22 05:00:00,1.0,28.417501,18.417501
2023-07-23 05:00:00,51.0,29.417501,17.6175
2023-07-24 05:00:00,51.0,27.8675,19.2675
2023-07-25 05:00:00,63.0,28.5175,19.7675
2023-07-26 05:00:00,51.0,29.3675,17.2675
2023-07-27 05:00:00,51.0,33.517498,22.317501
2023-07-28 05:00:00,3.0,34.1675,21.7175
2023-07-29 05:00:00,61.0,34.017498,20.8675
2023-07-30 05:00:00,3.0,26.067501,17.3675
2023-07-31 05:00:00,51.0,28.3675,15.7675
2023-08-01 05:00:00,1.0,27.0175,16.917501
2023-08-02 05:00:00,2.0,27.067501,14.7175
2023-08-03 05:00:00,51.0,25.6175,16.067501
2023-08-04 05:00:00,53.0,26.9675,18.4675
2023-08-05 05:00:00,51.0,30.4675,18.3675
2023-08-06 05:00:00,2.0,29.667501,18.1175
2023-08-07 05:00:00,65.0,26.7675,22.2675
2023-08-08 05:00:00,65.0,27.1175,21.317501
2023-08-09 05:00:00,1.0,29.417501,19.317501
2023-08-10 05:00:00,65.0,25.2675,18.7175
2023-08-11 05:00:00,51.0,29.167501,17.9675
2023-08-12 05:00:00,63.0,27.317501,17.5175
2023-08-13 05:00:00,53.0,30.917501,21.4675
2023-08-14 05:00:00,51.0,30.417501,18.917501
2023-08-15 05:00:00,63.0,26.7675,21.4675
2023-08-16 05:00:00,61.0,26.067501,20.667501
2023-08-17 05:00:00,53.0,25.6175,20.9675
2023-08-18 05:00:00,53.0,27.0175,18.317501
2023-08-19 05:00:00,3.0,26.4675,15.2675
2023-08-20 05:00:00,1.0,29.2675,15.367499
2023-08-21 05:00:00,51.0,31.2675,18.7175
2023-08-22 05:00:00,3.0,26.3675,17.6175
2023-08-23 05:00:00,2.0,25.317501,15.9675
2023-08-24 05:00:00,53.0,23.817501,19.7675
2023-08-25 05:00:00,63.0,27.167501,21.1175
2023-08-26 05:00:00,61.0,29.7675,19.817501
2023-08-27 05:00:00,51.0,28.2675,18.417501
2023-08-28 05:00:00,51.0,24.667501,18.7675
2023-08-29 05:00:00,51.0,27.0175,17.9675
2023-08-30 05:00:00,51.0,29.5175,19.667501
2023-08-31 05:00:00,1.0,24.917501,16.817501
2023-09-01 05:00:00,0.0,24.067501,13.4175
2023-09-02 05:00:00,3.0,25.6175,13.2675
2023-09-03 05:00:00,51.0,32.6175,17.9675
2023-09-04 05:00:00,53.0,34.767498,20.067501
2023-09-05 05:00:00,2.0,35.6675,21.8675
2023-09-06 05:00:00,2.0,35.8675,23.0175
2023-09-07 05:00:00,63.0,35.4175,22.167501
2023-09-08 05:00:00,63.0,31.6175,20.7675
2023-09-09 05:00:00,63.0,28.6175,20.5175
2023-09-10 05:00:00,65.0,24.317501,19.8675
2023-09-11 05:00:00,55.0,27.2675,19.7675
2023-09-12 05:00:00,51.0,28.6175,19.167501
2023-09-13 05:00:00,65.0,26.167501,20.1175
2023-09-14 05:00:00,2.0,24.8675,16.167501
2023-09-15 05:00:00,1.0,21.5175,13.4675
2023-09-16 05:00:00,1.0,24.317501,15.0175
2023-09-17 05:00:00,51.0,23.7675,11.7175
2023-09-18 05:00:00,63.0,21.2675,16.2175
2023-09-19 05:00:00,0.0,23.2675,13.4675
2023-09-20 05:00:00,1.0,23.2675,11.9675
2023-09-21 05:00:00,2.0,22.667501,11.617499
2023-09-22 05:00:00,2.0,22.067501,13.617499
2023-09-23 05:00:00,65.0,16.6175,14.117499
2023-09-24 05:00:00,63.0,20.1175,16.2175
2023-09-25 05:00:00,61.0,17.7675,14.5175
2023-09-26 05:00:00,63.0,16.9675,12.5675
2023-09-27 05:00:00,2.0,17.817501,9.8175
2023-09-28 05:00:00,53.0,19.167501,11.2675
2023-09-29 05:00:00,65.0,17.6175,13.6675
2023-09-30 05:00:00,53.0,21.067501,13.0175
2023-10-01 05:00:00,0.0,24.817501,13.9175
2023-10-02 05:00:00,3.0,25.0175,15.4675
2023-10-03 05:00:00,3.0,26.8675,12.867499
2023-10-04 05:00:00,3.0,27.417501,15.2675
2023-10-05 05:00:00,3.0,23.417501,13.3175
2023-10-06 05:00:00,63.0,22.1175,17.6175
2023-10-07 05:00:00,65.0,20.567501,11.5175
2023-10-08 05:00:00,3.0,16.7175,9.2175
2023-10-09 05:00:00,51.0,15.5175,7.0175004
2023-10-10 05:00:00,2.0,17.817501,8.3175
2023-10-11 05:00:00,2.0,20.5175,8.7175
2023-10-12 05:00:00,3.0,20.917501,7.5675
2023-10-13 05:00:00,1.0,17.3675,8.867499
2023-10-14 05:00:00,63.0,11.9175,9.4675
2023-10-15 05:00:00,51.0,16.317501,8.7175
2023-10-16 05:00:00,51.0,17.4675,6.7175
2023-10-17 05:00:00,51.0,16.7175,8.367499
2023-10-18 05:00:00,51.0,17.1175,7.1175003
2023-10-19 05:00:00,3.0,17.567501,7.2675004
2023-10-20 05:00:00,63.0,17.167501,13.7675
2023-10-21 05:00:00,61.0,17.2675,12.117499
2023-10-22 05:00:00,3.0,13.5675,8.2675
2023-10-23 05:00:00,2.0,15.9675,7.1175003
2023-10-24 05:00:00,2.0,16.817501,4.9675
2023-10-25 05:00:00,2.0,21.6175,7.8675003
2023-10-26 05:00:00,1.0,24.7175,9.4175
2023-10-27 05:00:00,3.0,24.1175,12.4175
2023-10-28 05:00:00,2.0,26.917501,16.1175
2023-10-29 05:00:00,63.0,15.0175,11.4175
2023-10-30 05:00:00,51.0,19.3675,10.0675
2023-10-31 05:00:00,3.0,10.4675,6.6675
2023-11-01 05:00:00,51.0,9.2175,2.6175
2023-11-02 05:00:00,1.0,9.4675,-0.0325
2023-11-03 05:00:00,1.0,12.4675,0.9175
2023-11-04 05:00:00,3.0,14.4675,3.8675
2023-11-05 05:00:00,2.0,16.3675,4.9675
2023-11-06 05:00:00,51.0,12.0675,4.1675
2023-11-07 05:00:00,61.0,19.917501,10.617499
2023-11-08 05:00:00,2.0,9.8175,3.9675
2023-11-09 05:00:00,51.0,15.7675,2.8174999
2023-11-10 05:00:00,51.0,10.5675,5.2675004
2023-11-11 05:00:00,3.0,11.9675,3.0175
2023-11-12 05:00:00,3.0,6.7675004,-0.2325
2023-11-13 05:00:00,2.0,8.117499,-1.7325001
2023-11-14 05:00:00,3.0,10.9175,2.4675
2023-11-15 05:00:00,3.0,9.9675,-0.3825
2023-11-16 05:00:00,2.0,17.2175,2.2175
2023-11-17 05:00:00,3.0,18.1175,4.6175003
2023-11-18 05:00:00,51.0,12.867499,2.6175
2023-11-19 05:00:00,1.0,12.1675,1.0675
2023-11-20 05:00:00,1.0,6.6675,-1.1325
2023-11-21 05:00:00,61.0,9.367499,-0.88250005
2023-11-22 05:00:00,63.0,14.0675,7.6175003
2023-11-23 05:00:00,3.0,10.9175,4.8675003
2023-11-24 05:00:00,1.0,9.617499,-0.73249996
2023-11-25 05:00:00,1.0,3.8675,-2.9825
2023-11-26 05:00:00,65.0,12.2175,-2.2325
2023-11-27 05:00:00,61.0,13.367499,1.9675
2023-11-28 05:00:00,2.0,3.7175,-2.1325
2023-11-29 05:00:00,2.0,2.4175,-4.4824996
2023-11-30 05:00:00,1.0,9.3175,-2.8825
2023-12-01 05:00:00,61.0,8.2175,0.11750001
2023-12-02 05:00:00,3.0,15.8175,4.7675004
2023-12-03 05:00:00,63.0,10.3175,6.5175004
2023-12-04 05:00:00,3.0,10.8175,4.0175004
2023-12-05 05:00:00,3.0,6.4675,1.1675
2023-12-06 05:00:00,3.0,4.7675004,-1.8825
2023-12-07 05:00:00,3.0,3.3675,-3.2825
2023-12-08 05:00:00,3.0,8.5675,-1.4825001
2023-12-09 05:00:00,2.0,13.3175,1.9175
2023-12-10 05:00:00,65.0,16.567501,6.1175003
2023-12-11 05:00:00,63.0,10.2675,1.6675
2023-12-12 05:00:00,0.0,5.9175,-2.2325
2023-12-13 05:00:00,1.0,7.2675004,-0.6825
2023-12-14 05:00:00,2.0,4.3675003,-3.3325
2023-12-15 05:00:00,1.0,11.9175,-0.7825
2023-12-16 05:00:00,1.0,11.3175,1.8175
2023-12-17 05:00:00,63.0,13.5675,5.5175004
2023-12-18 05:00:00,65.0,15.7675,4.5675
2023-12-19 05:00:00,2.0,6.0675,-1.5325
2023-12-20 05:00:00,0.0,7.1675,-3.7825
2023-12-21 05:00:00,1.0,3.9175,-3.6325
2023-12-22 05:00:00,3.0,2.4675,-5.5325
2023-12-23 05:00:00,51.0,5.7675004,-3.0825
2023-12-24 05:00:00,3.0,8.5175,1.5174999
2023-12-25 05:00:00,3.0,11.6675,1.3175
2023-12-26 05:00:00,3.0,7.8175,3.2675
2023-12-27 05:00:00,55.0,9.367499,5.6175003
2023-12-28 05:00:00,65.0,11.4175,9.0175
2023-12-29 05:00:00,51.0,13.1675,7.4175
2023-12-30 05:00:00,51.0,7.7175,1.2175
2023-12-31 05:00:00,71.0,6.2675004,-1.8825
2024-01-01 05:00:00,3.0,7.3175,-0.5325
2024-01-02 05:00:00,0.0,5.4675,-4.4824996
2024-01-03 05:00:00,3.0,7.5175004,-2.1325
2024-01-04 05:00:00,3.0,6.6675,-3.0325
2024-01-05 05:00:00,1.0,2.8174999,-5.3325
